,Date,Country,Cases,Deaths,Recovered,week_number,month,year
502,2009-06-26,Hungary,8,0,8,26,6,2009
503,2009-06-26,Iceland,4,0,4,26,6,2009
504,2009-06-26,India,64,0,64,26,6,2009
505,2009-06-26,Indonesia,2,0,2,26,6,2009
506,2009-06-26,Iran,1,0,1,26,6,2009
507,2009-06-26,Ireland,29,0,29,26,6,2009
508,2009-06-26,Israel,405,0,405,26,6,2009
509,2009-06-26,Italy,102,0,102,26,6,2009
510,2009-06-26,Jamaica,19,0,19,26,6,2009
511,2009-06-26,Japan,1049,0,1049,26,6,2009
512,2009-06-26,Jordan,15,0,15,26,6,2009
513,2009-06-26,Korea,142,0,142,26,6,2009
514,2009-06-26,Kuwait,30,0,30,26,6,2009
515,2009-06-26,Laos,3,0,3,26,6,2009
516,2009-06-26,Latvia,1,0,1,26,6,2009
517,2009-06-26,Lebanon,25,0,25,26,6,2009
518,2009-06-26,Luxembourg,3,0,3,26,6,2009
519,2009-06-26,Malaysia,68,0,68,26,6,2009
520,2009-06-26,Mexico,8279,116,8163,26,6,2009
521,2009-06-26,Montenegro,1,0,1,26,6,2009
522,2009-06-26,Morocco,11,0,11,26,6,2009
523,2009-06-26,Netherlands,120,0,120,26,6,2009
524,2009-06-26,New Zealand,453,0,453,26,6,2009
525,2009-06-26,Nicaragua,265,0,265,26,6,2009
526,2009-06-26,Norway,22,0,22,26,6,2009
527,2009-06-26,Oman,3,0,3,26,6,2009
528,2009-06-26,Panama,358,0,358,26,6,2009
529,2009-06-26,Papua New Guinea,1,0,1,26,6,2009
530,2009-06-26,Paraguay,79,0,79,26,6,2009
531,2009-06-26,Peru,252,0,252,26,6,2009
532,2009-06-26,Philippines,445,1,444,26,6,2009
533,2009-06-26,Poland,13,0,13,26,6,2009
534,2009-06-26,Portugal,7,0,7,26,6,2009
535,2009-06-26,Qatar,10,0,10,26,6,2009
536,2009-06-26,Romania,19,0,19,26,6,2009
537,2009-06-26,Russia,3,0,3,26,6,2009
538,2009-06-26,Samoa,1,0,1,26,6,2009
539,2009-06-26,Saudi Arabia,48,0,48,26,6,2009
540,2009-06-26,Serbia,2,0,2,26,6,2009
541,2009-06-26,Singapore,315,0,315,26,6,2009
542,2009-06-26,Slovakia,7,0,7,26,6,2009
543,2009-06-26,Slovenia,3,0,3,26,6,2009
544,2009-06-26,South Africa,1,0,1,26,6,2009
545,2009-06-26,Spain,541,0,541,26,6,2009
546,2009-06-26,Sri Lanka,7,0,7,26,6,2009
547,2009-06-26,Suriname,11,0,11,26,6,2009
548,2009-06-26,Sweden,61,0,61,26,6,2009
549,2009-06-26,Switzerland,47,0,47,26,6,2009
550,2009-06-26,Thailand,774,0,774,26,6,2009
551,2009-06-26,Trinidad and Tobago,25,0,25,26,6,2009
552,2009-06-26,Tunisia,2,0,2,26,6,2009
553,2009-06-26,Turkey,26,0,26,26,6,2009
554,2009-06-26,Ukraine,1,0,1,26,6,2009
555,2009-06-26,United Arab Emirates,7,0,7,26,6,2009
556,2009-06-26,United Kingdom,3607,1,3606,26,6,2009
557,2009-06-26,USA,21449,87,21362,26,6,2009
558,2009-06-26,Uruguay,195,0,195,26,6,2009
559,2009-06-26,Vanuatu,2,0,2,26,6,2009
560,2009-06-26,Venezuela,153,0,153,26,6,2009
561,2009-06-26,Viet Nam,63,0,63,26,6,2009
562,2009-06-26,West Bank,9,0,9,26,6,2009
563,2009-06-26,Yemen,6,0,6,26,6,2009
564,2009-06-24,Algeria,2,0,2,26,6,2009
565,2009-06-24,Antigua,2,0,2,26,6,2009
566,2009-06-24,Argentina,1213,7,1206,26,6,2009
567,2009-06-24,Australia,2857,2,2855,26,6,2009
568,2009-06-24,Austria,12,0,12,26,6,2009
569,2009-06-24,Bahamas,4,0,4,26,6,2009
570,2009-06-24,Bahrain,15,0,15,26,6,2009
571,2009-06-24,Bangladesh,1,0,1,26,6,2009
572,2009-06-24,Barbados,5,0,5,26,6,2009
573,2009-06-24,Belgium,30,0,30,26,6,2009
574,2009-06-24,Bermuda,1,0,1,26,6,2009
575,2009-06-24,Bolivia,44,0,44,26,6,2009
576,2009-06-24,Brazil,334,0,334,26,6,2009
577,2009-06-24,BVI,1,0,1,26,6,2009
578,2009-06-24,Brunei Darussalam,4,0,4,26,6,2009
579,2009-06-24,Bulgaria,5,0,5,26,6,2009
580,2009-06-24,Cambodia,1,0,1,26,6,2009
581,2009-06-24,Canada,6457,15,6442,26,6,2009
582,2009-06-24,Cap Verde,3,0,3,26,6,2009
583,2009-06-24,"Cayman Islands, UKOT",7,0,7,26,6,2009
584,2009-06-24,Chile,4315,4,4311,26,6,2009
585,2009-06-24,China,906,0,906,26,6,2009
586,2009-06-24,Colombia,71,2,69,26,6,2009
587,2009-06-24,Costa Rica,189,1,188,26,6,2009
588,2009-06-24,Cote d'Ivoire,2,0,2,26,6,2009
589,2009-06-24,Cuba,15,0,15,26,6,2009
590,2009-06-24,Cyprus,5,0,5,26,6,2009
591,2009-06-24,Czech Republic,7,0,7,26,6,2009
592,2009-06-24,Denmark,34,0,34,26,6,2009
593,2009-06-24,Dominica,1,0,1,26,6,2009
594,2009-06-24,Dominican Republic,108,2,106,26,6,2009
595,2009-06-24,Ecuador,115,0,115,26,6,2009
596,2009-06-24,Egypt,40,0,40,26,6,2009
597,2009-06-24,El Salvador,160,0,160,26,6,2009
598,2009-06-24,Estonia,5,0,5,26,6,2009
599,2009-06-24,Ethiopia,2,0,2,26,6,2009
600,2009-06-24,Fiji,2,0,2,26,6,2009
601,2009-06-24,Finland,26,0,26,26,6,2009
602,2009-06-24,France,174,0,174,26,6,2009
603,2009-06-24,Germany,301,0,301,26,6,2009
604,2009-06-24,Greece,58,0,58,26,6,2009
605,2009-06-24,Guatemala ,235,1,234,26,6,2009
606,2009-06-24,Honduras,118,0,118,26,6,2009
607,2009-06-24,Hungary,7,0,7,26,6,2009
608,2009-06-24,Iceland,4,0,4,26,6,2009
609,2009-06-24,India,64,0,64,26,6,2009
610,2009-06-24,Ireland,23,0,23,26,6,2009
611,2009-06-24,Israel,375,0,375,26,6,2009
612,2009-06-24,Italy,96,0,96,26,6,2009
613,2009-06-24,Jamaica,19,0,19,26,6,2009
614,2009-06-24,Japan,893,0,893,26,6,2009
615,2009-06-24,Jordan,15,0,15,26,6,2009
616,2009-06-24,Korea,115,0,115,26,6,2009
617,2009-06-24,Kuwait,26,0,26,26,6,2009
618,2009-06-24,Laos,3,0,3,26,6,2009
619,2009-06-24,Latvia,1,0,1,26,6,2009
620,2009-06-24,Lebanon,25,0,25,26,6,2009
621,2009-06-24,Luxembourg,3,0,3,26,6,2009
622,2009-06-24,Malaysia,68,0,68,26,6,2009
623,2009-06-24,Mexico,7847,115,7732,26,6,2009
624,2009-06-24,Montenegro,1,0,1,26,6,2009
625,2009-06-24,Morocco,9,0,9,26,6,2009
626,2009-06-24,Netherlands,114,0,114,26,6,2009
627,2009-06-24,New Zealand,386,0,386,26,6,2009
628,2009-06-24,Nicaragua,220,0,220,26,6,2009
629,2009-06-24,Norway,22,0,22,26,6,2009
630,2009-06-24,Oman,3,0,3,26,6,2009
631,2009-06-24,Panama,330,0,330,26,6,2009
632,2009-06-24,Papua New Guinea,1,0,1,26,6,2009
633,2009-06-24,Paraguay,58,0,58,26,6,2009
634,2009-06-24,Peru,217,0,217,26,6,2009
635,2009-06-24,Philippines,445,1,444,26,6,2009
636,2009-06-24,Poland,13,0,13,26,6,2009
637,2009-06-24,Portugal,6,0,6,26,6,2009
638,2009-06-24,Qatar,10,0,10,26,6,2009
639,2009-06-24,Romania,19,0,19,26,6,2009
640,2009-06-24,Russia,3,0,3,26,6,2009
641,2009-06-24,Samoa,1,0,1,26,6,2009
642,2009-06-24,Saudi Arabia,45,0,45,26,6,2009
643,2009-06-24,Singapore,194,0,194,26,6,2009
644,2009-06-24,Slovakia,4,0,4,26,6,2009
645,2009-06-24,Slovenia,1,0,1,26,6,2009
646,2009-06-24,South Africa,1,0,1,26,6,2009
647,2009-06-24,Spain,539,0,539,26,6,2009
648,2009-06-24,Sri Lanka,5,0,5,26,6,2009
649,2009-06-24,Suriname,11,0,11,26,6,2009
650,2009-06-24,Sweden,55,0,55,26,6,2009
651,2009-06-24,Switzerland,33,0,33,26,6,2009
652,2009-06-24,Thailand,774,0,774,26,6,2009
653,2009-06-24,Trinidad and Tobago,25,0,25,26,6,2009
654,2009-06-24,Tunisia,2,0,2,26,6,2009
655,2009-06-24,Turkey,26,0,26,26,6,2009
656,2009-06-24,Ukraine,1,0,1,26,6,2009
657,2009-06-24,United Arab Emirates,2,0,2,26,6,2009
658,2009-06-24,United Kingdom,2909,1,2908,26,6,2009
659,2009-06-24,USA,21449,87,21362,26,6,2009
660,2009-06-24,Uruguay,195,0,195,26,6,2009
661,2009-06-24,Vanuatu,1,0,1,26,6,2009
662,2009-06-24,Venezuela,135,0,135,26,6,2009
663,2009-06-24,Viet Nam,56,0,56,26,6,2009
664,2009-06-24,West Bank,8,0,8,26,6,2009
665,2009-06-24,Yemen,6,0,6,26,6,2009
666,2009-06-22,Algeria,1,0,1,26,6,2009
667,2009-06-22,Argentina,1010,7,1003,26,6,2009
668,2009-06-22,Australia,2436,1,2435,26,6,2009
669,2009-06-22,Austria,9,0,9,26,6,2009
670,2009-06-22,Bahamas,2,0,2,26,6,2009
671,2009-06-22,Bahrain,15,0,15,26,6,2009
672,2009-06-22,Bangladesh,1,0,1,26,6,2009
673,2009-06-22,Barbados,4,0,4,26,6,2009
674,2009-06-22,Belgium,29,0,29,26,6,2009
675,2009-06-22,Bermuda,1,0,1,26,6,2009
676,2009-06-22,Bolivia,25,0,25,26,6,2009
677,2009-06-22,Brazil,131,0,131,26,6,2009
678,2009-06-22,BVI,1,0,1,26,6,2009
679,2009-06-22,Brunei Darussalam,1,0,1,26,6,2009
680,2009-06-22,Bulgaria,2,0,2,26,6,2009
681,2009-06-22,Canada,5710,13,5697,26,6,2009
682,2009-06-22,"Cayman Islands, UKOT",4,0,4,26,6,2009
683,2009-06-22,Chile,4315,4,4311,26,6,2009
684,2009-06-22,China,739,0,739,26,6,2009
685,2009-06-22,Colombia,71,2,69,26,6,2009
686,2009-06-22,Costa Rica,149,1,148,26,6,2009
687,2009-06-22,Cuba,15,0,15,26,6,2009
688,2009-06-22,Cyprus,4,0,4,26,6,2009
689,2009-06-22,Czech Republic,7,0,7,26,6,2009
690,2009-06-22,Denmark,23,0,23,26,6,2009
691,2009-06-22,Dominica,1,0,1,26,6,2009
692,2009-06-22,Dominican Republic,93,1,92,26,6,2009
693,2009-06-22,Ecuador,95,0,95,26,6,2009
694,2009-06-22,Egypt,39,0,39,26,6,2009
695,2009-06-22,El Salvador,160,0,160,26,6,2009
696,2009-06-22,Estonia,5,0,5,26,6,2009
697,2009-06-22,Fiji,1,0,1,26,6,2009
698,2009-06-22,Finland,13,0,13,26,6,2009
699,2009-06-22,France,149,0,149,26,6,2009
700,2009-06-22,Germany,275,0,275,26,6,2009
701,2009-06-22,Greece,48,0,48,26,6,2009
702,2009-06-22,Guatemala ,208,1,207,26,6,2009
703,2009-06-22,Honduras,108,0,108,26,6,2009
704,2009-06-22,Hungary,7,0,7,26,6,2009
705,2009-06-22,Iceland,4,0,4,26,6,2009
706,2009-06-22,India,44,0,44,26,6,2009
707,2009-06-22,Ireland,23,0,23,26,6,2009
708,2009-06-22,Israel,291,0,291,26,6,2009
709,2009-06-22,Italy,88,0,88,26,6,2009
710,2009-06-22,Jamaica,19,0,19,26,6,2009
711,2009-06-22,Japan,850,0,850,26,6,2009
712,2009-06-22,Jordan,13,0,13,26,6,2009
713,2009-06-22,Korea,105,0,105,26,6,2009
714,2009-06-22,Kuwait,26,0,26,26,6,2009
715,2009-06-22,Laos,2,0,2,26,6,2009
716,2009-06-22,Lebanon,12,0,12,26,6,2009
717,2009-06-22,Luxembourg,3,0,3,26,6,2009
718,2009-06-22,Malaysia,23,0,23,26,6,2009
719,2009-06-22,Mexico,7624,113,7511,26,6,2009
720,2009-06-22,Morocco*,6,0,6,26,6,2009
721,2009-06-22,Netherlands,95,0,95,26,6,2009
722,2009-06-22,New Zealand,258,0,258,26,6,2009
723,2009-06-22,Nicaragua,189,0,189,26,6,2009
724,2009-06-22,Norway,17,0,17,26,6,2009
725,2009-06-22,Oman,3,0,3,26,6,2009
726,2009-06-22,Panama,330,0,330,26,6,2009
727,2009-06-22,Papua New Guinea,1,0,1,26,6,2009
728,2009-06-22,Paraguay,48,0,48,26,6,2009
729,2009-06-22,Peru,185,0,185,26,6,2009
730,2009-06-22,Philippines,344,0,344,26,6,2009
731,2009-06-22,Poland,13,0,13,26,6,2009
732,2009-06-22,Portugal,6,0,6,26,6,2009
733,2009-06-22,Qatar,8,0,8,26,6,2009
734,2009-06-22,Romania,18,0,18,26,6,2009
735,2009-06-22,Russia,3,0,3,26,6,2009
736,2009-06-22,Samoa,1,0,1,26,6,2009
737,2009-06-22,Saudi Arabia,35,0,35,26,6,2009
738,2009-06-22,Singapore,142,0,142,26,6,2009
739,2009-06-22,Slovakia,3,0,3,26,6,2009
740,2009-06-22,Slovenia,1,0,1,26,6,2009
741,2009-06-22,South Africa,1,0,1,26,6,2009
742,2009-06-22,Spain,522,0,522,26,6,2009
743,2009-06-22,Sri Lanka,4,0,4,26,6,2009
744,2009-06-22,Suriname,11,0,11,26,6,2009
745,2009-06-22,Sweden,48,0,48,26,6,2009
746,2009-06-22,Switzerland,31,0,31,26,6,2009
747,2009-06-22,Thailand,589,0,589,26,6,2009
748,2009-06-22,Trinidad and Tobago,18,0,18,26,6,2009
749,2009-06-22,Turkey,20,0,20,26,6,2009
750,2009-06-22,Ukraine,1,0,1,26,6,2009
751,2009-06-22,United Arab Emirates,2,0,2,26,6,2009
752,2009-06-22,United Kingdom,2508,1,2507,26,6,2009
753,2009-06-22,USA,21449,87,21362,26,6,2009
754,2009-06-22,Uruguay,36,0,36,26,6,2009
755,2009-06-22,Venezuela,71,0,71,26,6,2009
756,2009-06-22,Viet Nam,35,0,35,26,6,2009
757,2009-06-22,West Bank,8,0,8,26,6,2009
758,2009-06-22,Yemen,5,0,5,26,6,2009
759,2009-06-19,Argentina,918,4,914,25,6,2009
760,2009-06-19,Australia,2199,0,2199,25,6,2009
761,2009-06-19,Austria,8,0,8,25,6,2009
762,2009-06-19,Bahamas,2,0,2,25,6,2009
763,2009-06-19,Bahrain,12,0,12,25,6,2009
764,2009-06-19,Barbados,4,0,4,25,6,2009
765,2009-06-19,Belgium,19,0,19,25,6,2009
766,2009-06-19,Bermuda,1,0,1,25,6,2009
767,2009-06-19,Bolivia,11,0,11,25,6,2009
768,2009-06-19,Brazil,96,0,96,25,6,2009
769,2009-06-19,BVI,1,0,1,25,6,2009
770,2009-06-19,Bulgaria,2,0,2,25,6,2009
771,2009-06-19,Canada,4905,12,4893,25,6,2009
772,2009-06-19,"Cayman Islands, UKOT",4,0,4,25,6,2009
773,2009-06-19,Chile,3125,2,3123,25,6,2009
774,2009-06-19,China,519,0,519,25,6,2009
775,2009-06-19,Colombia,60,1,59,25,6,2009
776,2009-06-19,Costa Rica,149,1,148,25,6,2009
777,2009-06-19,Cuba,15,0,15,25,6,2009
778,2009-06-19,Cyprus,1,0,1,25,6,2009
779,2009-06-19,Czech Republic,5,0,5,25,6,2009
780,2009-06-19,Denmark,22,0,22,25,6,2009
781,2009-06-19,Dominica,1,0,1,25,6,2009
782,2009-06-19,Dominican Republic,93,1,92,25,6,2009
783,2009-06-19,Ecuador,86,0,86,25,6,2009
784,2009-06-19,Egypt,29,0,29,25,6,2009
785,2009-06-19,El Salvador,160,0,160,25,6,2009
786,2009-06-19,Estonia,5,0,5,25,6,2009
787,2009-06-19,Finland,13,0,13,25,6,2009
788,2009-06-19,France,133,0,133,25,6,2009
789,2009-06-19,Germany,238,0,238,25,6,2009
790,2009-06-19,Greece,31,0,31,25,6,2009
791,2009-06-19,Guatemala ,153,1,152,25,6,2009
792,2009-06-19,Honduras,108,0,108,25,6,2009
793,2009-06-19,Hungary,7,0,7,25,6,2009
794,2009-06-19,Iceland,4,0,4,25,6,2009
795,2009-06-19,India,30,0,30,25,6,2009
796,2009-06-19,Ireland,16,0,16,25,6,2009
797,2009-06-19,Israel,219,0,219,25,6,2009
798,2009-06-19,Italy,88,0,88,25,6,2009
799,2009-06-19,Jamaica,14,0,14,25,6,2009
800,2009-06-19,Japan,690,0,690,25,6,2009
801,2009-06-19,Jordan,2,0,2,25,6,2009
802,2009-06-19,Korea,84,0,84,25,6,2009
803,2009-06-19,Kuwait,18,0,18,25,6,2009
804,2009-06-19,Laos,1,0,1,25,6,2009
805,2009-06-19,Lebanon,12,0,12,25,6,2009
806,2009-06-19,Luxembourg,2,0,2,25,6,2009
807,2009-06-19,Malaysia,23,0,23,25,6,2009
808,2009-06-19,Mexico,7624,113,7511,25,6,2009
809,2009-06-19,Morocco,8,0,8,25,6,2009
810,2009-06-19,Netherlands,91,0,91,25,6,2009
811,2009-06-19,New Zealand,216,0,216,25,6,2009
812,2009-06-19,Nicaragua,144,0,144,25,6,2009
813,2009-06-19,Norway,17,0,17,25,6,2009
814,2009-06-19,Oman,3,0,3,25,6,2009
815,2009-06-19,Panama,272,0,272,25,6,2009
816,2009-06-19,Papua New Guinea,1,0,1,25,6,2009
817,2009-06-19,Paraguay,27,0,27,25,6,2009
818,2009-06-19,Peru,141,0,141,25,6,2009
819,2009-06-19,Philippines,311,0,311,25,6,2009
820,2009-06-19,Poland,7,0,7,25,6,2009
821,2009-06-19,Portugal,5,0,5,25,6,2009
822,2009-06-19,Qatar,3,0,3,25,6,2009
823,2009-06-19,Romania,18,0,18,25,6,2009
824,2009-06-19,Russia,3,0,3,25,6,2009
825,2009-06-19,Samoa,1,0,1,25,6,2009
826,2009-06-19,Saudi Arabia,22,0,22,25,6,2009
827,2009-06-19,Singapore,77,0,77,25,6,2009
828,2009-06-19,Slovakia,3,0,3,25,6,2009
829,2009-06-19,South Africa,1,0,1,25,6,2009
830,2009-06-19,Spain,512,0,512,25,6,2009
831,2009-06-19,Sri Lanka,1,0,1,25,6,2009
832,2009-06-19,Suriname,11,0,11,25,6,2009
833,2009-06-19,Sweden,43,0,43,25,6,2009
834,2009-06-19,Switzerland,27,0,27,25,6,2009
835,2009-06-19,Thailand,518,0,518,25,6,2009
836,2009-06-19,Trinidad and Tobago,18,0,18,25,6,2009
837,2009-06-19,Turkey,20,0,20,25,6,2009
838,2009-06-19,Ukraine,1,0,1,25,6,2009
839,2009-06-19,United Arab Emirates,2,0,2,25,6,2009
840,2009-06-19,United Kingdom,1754,1,1753,25,6,2009
841,2009-06-19,USA,17855,44,17811,25,6,2009
842,2009-06-19,Uruguay,36,0,36,25,6,2009
843,2009-06-19,Venezuela,60,0,60,25,6,2009
844,2009-06-19,Viet Nam,27,0,27,25,6,2009
845,2009-06-19,West Bank,5,0,5,25,6,2009
846,2009-06-19,Yemen,4,0,4,25,6,2009
847,2009-06-17,Argentina,733,1,732,25,6,2009
848,2009-06-17,Australia,2112,0,2112,25,6,2009
849,2009-06-17,Austria,7,0,7,25,6,2009
850,2009-06-17,Bahamas,2,0,2,25,6,2009
851,2009-06-17,Bahrain,12,0,12,25,6,2009
852,2009-06-17,Barbados,3,0,3,25,6,2009
853,2009-06-17,Belgium,19,0,19,25,6,2009
854,2009-06-17,Bermuda,1,0,1,25,6,2009
855,2009-06-17,Bolivia,11,0,11,25,6,2009
856,2009-06-17,Brazil,79,0,79,25,6,2009
857,2009-06-17,BVI,1,0,1,25,6,2009
858,2009-06-17,Bulgaria,2,0,2,25,6,2009
859,2009-06-17,Canada,4049,7,4042,25,6,2009
860,2009-06-17,"Cayman Islands, UKOT",4,0,4,25,6,2009
861,2009-06-17,Chile,2335,2,2333,25,6,2009
862,2009-06-17,China,382,0,382,25,6,2009
863,2009-06-17,Colombia,53,1,52,25,6,2009
864,2009-06-17,Costa Rica,149,1,148,25,6,2009
865,2009-06-17,Cuba,7,0,7,25,6,2009
866,2009-06-17,Cyprus,1,0,1,25,6,2009
867,2009-06-17,Czech Republic,4,0,4,25,6,2009
868,2009-06-17,Denmark,15,0,15,25,6,2009
869,2009-06-17,Dominica,1,0,1,25,6,2009
870,2009-06-17,Dominican Republic,93,1,92,25,6,2009
871,2009-06-17,Ecuador,86,0,86,25,6,2009
872,2009-06-17,Egypt,26,0,26,25,6,2009
873,2009-06-17,El Salvador,125,0,125,25,6,2009
874,2009-06-17,Estonia,4,0,4,25,6,2009
875,2009-06-17,Finland,12,0,12,25,6,2009
876,2009-06-17,France,118,0,118,25,6,2009
877,2009-06-17,France,1,0,1,25,6,2009
878,2009-06-17,France,1,0,1,25,6,2009
879,2009-06-17,Germany,195,0,195,25,6,2009
880,2009-06-17,Greece,23,0,23,25,6,2009
881,2009-06-17,Guatemala,128,1,127,25,6,2009
882,2009-06-17,Honduras,100,0,100,25,6,2009
883,2009-06-17,Hungary,4,0,4,25,6,2009
884,2009-06-17,Iceland,4,0,4,25,6,2009
885,2009-06-17,India,30,0,30,25,6,2009
886,2009-06-17,Ireland,12,0,12,25,6,2009
887,2009-06-17,Israel,152,0,152,25,6,2009
888,2009-06-17,Italy,72,0,72,25,6,2009
889,2009-06-17,Jamaica,12,0,12,25,6,2009
890,2009-06-17,Japan,666,0,666,25,6,2009
891,2009-06-17,Jordan,2,0,2,25,6,2009
892,2009-06-17,Korea,65,0,65,25,6,2009
893,2009-06-17,Kuwait,18,0,18,25,6,2009
894,2009-06-17,Lebanon,11,0,11,25,6,2009
895,2009-06-17,Luxembourg,2,0,2,25,6,2009
896,2009-06-17,Malaysia,17,0,17,25,6,2009
897,2009-06-17,Mexico,6241,108,6133,25,6,2009
898,2009-06-17,Morocco,3,0,3,25,6,2009
899,2009-06-17,Netherlands,68,0,68,25,6,2009
900,2009-06-17,"Netherlands, Curacao, OT",1,0,1,25,6,2009
901,2009-06-17,New Zealand,127,0,127,25,6,2009
902,2009-06-17,Nicaragua,118,0,118,25,6,2009
903,2009-06-17,Norway,13,0,13,25,6,2009
904,2009-06-17,Panama,272,0,272,25,6,2009
905,2009-06-17,Paraguay,25,0,25,25,6,2009
906,2009-06-17,Peru,112,0,112,25,6,2009
907,2009-06-17,Philippines,193,0,193,25,6,2009
908,2009-06-17,Poland,7,0,7,25,6,2009
909,2009-06-17,Portugal,3,0,3,25,6,2009
910,2009-06-17,Qatar,3,0,3,25,6,2009
911,2009-06-17,Romania,16,0,16,25,6,2009
912,2009-06-17,Russia,3,0,3,25,6,2009
913,2009-06-17,Samoa,1,0,1,25,6,2009
914,2009-06-17,Saudi Arabia,17,0,17,25,6,2009
915,2009-06-17,Singapore,49,0,49,25,6,2009
916,2009-06-17,Slovakia,3,0,3,25,6,2009
917,2009-06-17,Spain,499,0,499,25,6,2009
918,2009-06-17,Sri Lanka,1,0,1,25,6,2009
919,2009-06-17,Sweden,37,0,37,25,6,2009
920,2009-06-17,Switzerland,27,0,27,25,6,2009
921,2009-06-17,Thailand,310,0,310,25,6,2009
922,2009-06-17,Trinidad and Tobago,5,0,5,25,6,2009
923,2009-06-17,Turkey,16,0,16,25,6,2009
924,2009-06-17,Ukraine,1,0,1,25,6,2009
925,2009-06-17,United Arab Emirates,1,0,1,25,6,2009
926,2009-06-17,United Kingdom,1461,1,1460,25,6,2009
927,2009-06-17,"United Kingdom, Isle of Man, Crown Dependency",1,0,1,25,6,2009
928,2009-06-17,"United Kingdom, Jersey, Crown Dependency",1,0,1,25,6,2009
929,2009-06-17,USA*,17855,44,17811,25,6,2009
930,2009-06-17,Uruguay,36,0,36,25,6,2009
931,2009-06-17,Venezuela,45,0,45,25,6,2009
932,2009-06-17,Viet Nam,27,0,27,25,6,2009
933,2009-06-17,West Bank,2,0,2,25,6,2009
934,2009-06-17,Yemen,1,0,1,25,6,2009
935,2009-06-15,Argentina,343,0,343,25,6,2009
936,2009-06-15,Australia,1823,0,1823,25,6,2009
937,2009-06-15,Austria,7,0,7,25,6,2009
938,2009-06-15,Bahamas,1,0,1,25,6,2009
939,2009-06-15,Bahrain,1,0,1,25,6,2009
940,2009-06-15,Barbados,3,0,3,25,6,2009
941,2009-06-15,Belgium,17,0,17,25,6,2009
942,2009-06-15,Bolivia,7,0,7,25,6,2009
943,2009-06-15,Brazil,54,0,54,25,6,2009
944,2009-06-15,Bulgaria,2,0,2,25,6,2009
945,2009-06-15,Canada,2978,4,2974,25,6,2009
946,2009-06-15,"Cayman Islands, UKOT",2,0,2,25,6,2009
947,2009-06-15,Chile,1694,2,1692,25,6,2009
948,2009-06-15,China,318,0,318,25,6,2009
949,2009-06-15,Colombia,42,1,41,25,6,2009
950,2009-06-15,Costa Rica,104,1,103,25,6,2009
951,2009-06-15,Cuba,6,0,6,25,6,2009
952,2009-06-15,Cyprus,1,0,1,25,6,2009
953,2009-06-15,Czech Republic,4,0,4,25,6,2009
954,2009-06-15,Denmark,12,0,12,25,6,2009
955,2009-06-15,Dominica,1,0,1,25,6,2009
956,2009-06-15,Dominican Republic,93,1,92,25,6,2009
957,2009-06-15,Ecuador,80,0,80,25,6,2009
958,2009-06-15,Egypt,18,0,18,25,6,2009
959,2009-06-15,El Salvador,95,0,95,25,6,2009
960,2009-06-15,Estonia,4,0,4,25,6,2009
961,2009-06-15,Finland,4,0,4,25,6,2009
962,2009-06-15,France,80,0,80,25,6,2009
963,2009-06-15,Germany,170,0,170,25,6,2009
964,2009-06-15,Greece,19,0,19,25,6,2009
965,2009-06-15,Guatemala,119,1,118,25,6,2009
966,2009-06-15,Honduras,89,0,89,25,6,2009
967,2009-06-15,Hungary,4,0,4,25,6,2009
968,2009-06-15,Iceland,4,0,4,25,6,2009
969,2009-06-15,India,16,0,16,25,6,2009
970,2009-06-15,Ireland,12,0,12,25,6,2009
971,2009-06-15,Israel,117,0,117,25,6,2009
972,2009-06-15,Italy,67,0,67,25,6,2009
973,2009-06-15,Jamaica,11,0,11,25,6,2009
974,2009-06-15,Japan,605,0,605,25,6,2009
975,2009-06-15,Korea,65,0,65,25,6,2009
976,2009-06-15,Kuwait,18,0,18,25,6,2009
977,2009-06-15,Lebanon,8,0,8,25,6,2009
978,2009-06-15,Luxembourg,1,0,1,25,6,2009
979,2009-06-15,Malaysia,5,0,5,25,6,2009
980,2009-06-15,Mexico,6241,108,6133,25,6,2009
981,2009-06-15,Morocco,1,0,1,25,6,2009
982,2009-06-15,Netherlands,61,0,61,25,6,2009
983,2009-06-15,New Zealand,86,0,86,25,6,2009
984,2009-06-15,Nicaragua,56,0,56,25,6,2009
985,2009-06-15,Norway,13,0,13,25,6,2009
986,2009-06-15,Panama,272,0,272,25,6,2009
987,2009-06-15,Paraguay,25,0,25,25,6,2009
988,2009-06-15,Peru,91,0,91,25,6,2009
989,2009-06-15,Philippines,77,0,77,25,6,2009
990,2009-06-15,Poland,7,0,7,25,6,2009
991,2009-06-15,Portugal,3,0,3,25,6,2009
992,2009-06-15,Romania,13,0,13,25,6,2009
993,2009-06-15,Russia,3,0,3,25,6,2009
994,2009-06-15,Saudi Arabia,11,0,11,25,6,2009
995,2009-06-15,Singapore,47,0,47,25,6,2009
996,2009-06-15,Slovakia,3,0,3,25,6,2009
997,2009-06-15,Spain,488,0,488,25,6,2009
998,2009-06-15,Sweden,32,0,32,25,6,2009
999,2009-06-15,Switzerland,22,0,22,25,6,2009
1000,2009-06-15,Thailand,29,0,29,25,6,2009
1001,2009-06-15,Trinidad and Tobago,5,0,5,25,6,2009
1002,2009-06-15,Turkey,10,0,10,25,6,2009
1003,2009-06-15,Ukraine,1,0,1,25,6,2009
1004,2009-06-15,United Arab Emirates,1,0,1,25,6,2009
1005,2009-06-15,United Kingdom,1226,0,1226,25,6,2009
