country,date,week_number,month,year,cases,deaths,recovered,virus_type
"Korea, Republic of",2020-01-24,4,1,2020,1.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-01-25,4,1,2020,1.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-01-26,4,1,2020,0.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-01-27,5,1,2020,1.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-01-28,5,1,2020,0.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-01-29,5,1,2020,0.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-01-30,5,1,2020,2.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-01-31,5,1,2020,5.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-01,5,2,2020,3.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-04,6,2,2020,1.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-05,6,2,2020,3.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-06,6,2,2020,4.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-07,6,2,2020,1.0,0.0,1.0,Coronavirus
"Korea, Republic of",2020-02-08,6,2,2020,1.0,0.0,2.0,Coronavirus
"Korea, Republic of",2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-10,7,2,2020,2.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-11,7,2,2020,1.0,0.0,1.0,Coronavirus
"Korea, Republic of",2020-02-12,7,2,2020,0.0,0.0,3.0,Coronavirus
"Korea, Republic of",2020-02-13,7,2,2020,0.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-15,7,2,2020,0.0,0.0,2.0,Coronavirus
"Korea, Republic of",2020-02-16,7,2,2020,1.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-17,8,2,2020,1.0,0.0,1.0,Coronavirus
"Korea, Republic of",2020-02-18,8,2,2020,1.0,0.0,2.0,Coronavirus
"Korea, Republic of",2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-20,8,2,2020,73.0,1.0,4.0,Coronavirus
"Korea, Republic of",2020-02-21,8,2,2020,100.0,1.0,0.0,Coronavirus
"Korea, Republic of",2020-02-22,8,2,2020,229.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-23,8,2,2020,169.0,4.0,2.0,Coronavirus
"Korea, Republic of",2020-02-24,9,2,2020,231.0,2.0,0.0,Coronavirus
"Korea, Republic of",2020-02-25,9,2,2020,144.0,2.0,4.0,Coronavirus
"Korea, Republic of",2020-02-26,9,2,2020,284.0,2.0,0.0,Coronavirus
"Korea, Republic of",2020-02-27,9,2,2020,505.0,1.0,0.0,Coronavirus
"Korea, Republic of",2020-02-28,9,2,2020,571.0,0.0,0.0,Coronavirus
"Korea, Republic of",2020-02-29,9,2,2020,813.0,3.0,5.0,Coronavirus
"Korea, Republic of",2020-03-01,9,3,2020,586.0,1.0,3.0,Coronavirus
"Korea, Republic of",2020-03-02,10,3,2020,599.0,11.0,0.0,Coronavirus
"Korea, Republic of",2020-03-03,10,3,2020,851.0,0.0,0.0,Coronavirus
Kuwait,2020-02-24,9,2,2020,1.0,0.0,0.0,Coronavirus
Kuwait,2020-02-25,9,2,2020,10.0,0.0,0.0,Coronavirus
Kuwait,2020-02-26,9,2,2020,15.0,0.0,0.0,Coronavirus
Kuwait,2020-02-27,9,2,2020,17.0,0.0,0.0,Coronavirus
Kuwait,2020-02-28,9,2,2020,2.0,0.0,0.0,Coronavirus
Kuwait,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Kuwait,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Kuwait,2020-03-02,10,3,2020,11.0,0.0,0.0,Coronavirus
Kuwait,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Latvia,2020-03-02,10,3,2020,1.0,0.0,0.0,Coronavirus
Latvia,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Lebanon,2020-02-21,8,2,2020,1.0,0.0,0.0,Coronavirus
Lebanon,2020-02-22,8,2,2020,1.0,0.0,0.0,Coronavirus
Lebanon,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Lebanon,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Lebanon,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
Lebanon,2020-02-26,9,2,2020,1.0,0.0,0.0,Coronavirus
Lebanon,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Lebanon,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Lebanon,2020-02-29,9,2,2020,2.0,0.0,0.0,Coronavirus
Lebanon,2020-03-01,9,3,2020,6.0,0.0,0.0,Coronavirus
Lebanon,2020-03-02,10,3,2020,3.0,0.0,0.0,Coronavirus
Lebanon,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Lithuania,2020-02-28,9,2,2020,1.0,0.0,0.0,Coronavirus
Lithuania,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Lithuania,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Lithuania,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Lithuania,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Luxembourg,2020-02-29,9,2,2020,1.0,0.0,0.0,Coronavirus
Luxembourg,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Luxembourg,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Luxembourg,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-01-23,4,1,2020,2.0,0.0,0.0,Coronavirus
Macau,2020-01-24,4,1,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-01-25,4,1,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-01-26,4,1,2020,1.0,0.0,0.0,Coronavirus
Macau,2020-01-27,5,1,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-01-28,5,1,2020,1.0,0.0,0.0,Coronavirus
Macau,2020-01-29,5,1,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-01-30,5,1,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-01-31,5,1,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-01,5,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-02,5,2,2020,1.0,0.0,0.0,Coronavirus
Macau,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-04,6,2,2020,2.0,0.0,0.0,Coronavirus
Macau,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-06,6,2,2020,0.0,0.0,1.0,Coronavirus
Macau,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-08,6,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-10,7,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-11,7,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-12,7,2,2020,0.0,0.0,1.0,Coronavirus
Macau,2020-02-13,7,2,2020,0.0,0.0,1.0,Coronavirus
Macau,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-16,7,2,2020,0.0,0.0,2.0,Coronavirus
Macau,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-20,8,2,2020,0.0,0.0,1.0,Coronavirus
Macau,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-25,9,2,2020,0.0,0.0,1.0,Coronavirus
Macau,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-27,9,2,2020,0.0,0.0,1.0,Coronavirus
Macau,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Macau,2020-03-03,10,3,2020,0.0,0.0,1.0,Coronavirus
Malaysia,2020-01-23,4,1,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-01-25,4,1,2020,3.0,0.0,0.0,Coronavirus
Malaysia,2020-01-26,4,1,2020,1.0,0.0,0.0,Coronavirus
Malaysia,2020-01-27,5,1,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-01-28,5,1,2020,3.0,0.0,0.0,Coronavirus
Malaysia,2020-01-29,5,1,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-01-30,5,1,2020,1.0,0.0,0.0,Coronavirus
Malaysia,2020-01-31,5,1,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-01,5,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-04,6,2,2020,2.0,0.0,0.0,Coronavirus
Malaysia,2020-02-05,6,2,2020,2.0,0.0,0.0,Coronavirus
Malaysia,2020-02-06,6,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-07,6,2,2020,0.0,0.0,1.0,Coronavirus
Malaysia,2020-02-08,6,2,2020,4.0,0.0,0.0,Coronavirus
Malaysia,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-10,7,2,2020,2.0,0.0,0.0,Coronavirus
Malaysia,2020-02-11,7,2,2020,0.0,0.0,2.0,Coronavirus
Malaysia,2020-02-12,7,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-13,7,2,2020,1.0,0.0,0.0,Coronavirus
Malaysia,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-15,7,2,2020,3.0,0.0,4.0,Coronavirus
Malaysia,2020-02-16,7,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-18,8,2,2020,0.0,0.0,6.0,Coronavirus
Malaysia,2020-02-19,8,2,2020,0.0,0.0,2.0,Coronavirus
Malaysia,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-24,9,2,2020,0.0,0.0,3.0,Coronavirus
Malaysia,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-27,9,2,2020,1.0,0.0,0.0,Coronavirus
Malaysia,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-02-29,9,2,2020,2.0,0.0,0.0,Coronavirus
Malaysia,2020-03-01,9,3,2020,4.0,0.0,0.0,Coronavirus
Malaysia,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Malaysia,2020-03-03,10,3,2020,7.0,0.0,4.0,Coronavirus
Mexico,2020-01-23,4,1,2020,0.0,0.0,0.0,Coronavirus
Mexico,2020-02-28,9,2,2020,1.0,0.0,0.0,Coronavirus
Mexico,2020-02-29,9,2,2020,3.0,0.0,0.0,Coronavirus
Mexico,2020-03-01,9,3,2020,1.0,0.0,0.0,Coronavirus
Mexico,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Mexico,2020-03-03,10,3,2020,0.0,0.0,1.0,Coronavirus
Monaco,2020-02-29,9,2,2020,1.0,0.0,0.0,Coronavirus
Monaco,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Monaco,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Monaco,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Morocco,2020-03-02,10,3,2020,1.0,0.0,0.0,Coronavirus
Morocco,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-01-25,4,1,2020,1.0,0.0,0.0,Coronavirus
Nepal,2020-01-26,4,1,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-01-27,5,1,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-01-28,5,1,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-01-29,5,1,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-01-30,5,1,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-01-31,5,1,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-01,5,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-04,6,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-06,6,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-08,6,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-10,7,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-11,7,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-12,7,2,2020,0.0,0.0,1.0,Coronavirus
Nepal,2020-02-13,7,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-16,7,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Nepal,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Netherlands,2020-02-27,9,2,2020,1.0,0.0,0.0,Coronavirus
Netherlands,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Netherlands,2020-02-29,9,2,2020,5.0,0.0,0.0,Coronavirus
Netherlands,2020-03-01,9,3,2020,4.0,0.0,0.0,Coronavirus
Netherlands,2020-03-02,10,3,2020,8.0,0.0,0.0,Coronavirus
Netherlands,2020-03-03,10,3,2020,6.0,0.0,0.0,Coronavirus
New Zealand,2020-02-28,9,2,2020,1.0,0.0,0.0,Coronavirus
New Zealand,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
New Zealand,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
New Zealand,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
New Zealand,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Nigeria,2020-02-28,9,2,2020,1.0,0.0,0.0,Coronavirus
Nigeria,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Nigeria,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Nigeria,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Nigeria,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Norway,2020-02-26,9,2,2020,1.0,0.0,0.0,Coronavirus
Norway,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Norway,2020-02-28,9,2,2020,5.0,0.0,0.0,Coronavirus
Norway,2020-02-29,9,2,2020,9.0,0.0,0.0,Coronavirus
Norway,2020-03-01,9,3,2020,4.0,0.0,0.0,Coronavirus
Norway,2020-03-02,10,3,2020,6.0,0.0,0.0,Coronavirus
Norway,2020-03-03,10,3,2020,7.0,0.0,0.0,Coronavirus
Oman,2020-02-24,9,2,2020,2.0,0.0,0.0,Coronavirus
Oman,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
Oman,2020-02-26,9,2,2020,2.0,0.0,0.0,Coronavirus
Oman,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Oman,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Oman,2020-02-29,9,2,2020,2.0,0.0,1.0,Coronavirus
Oman,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Oman,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Oman,2020-03-03,10,3,2020,6.0,0.0,1.0,Coronavirus
Others,2020-02-07,6,2,2020,61.0,0.0,0.0,Coronavirus
Others,2020-02-08,6,2,2020,0.0,0.0,0.0,Coronavirus
Others,2020-02-09,6,2,2020,64.0,0.0,0.0,Coronavirus
Others,2020-02-10,7,2,2020,71.0,0.0,0.0,Coronavirus
Others,2020-02-11,7,2,2020,0.0,0.0,0.0,Coronavirus
Others,2020-02-12,7,2,2020,40.0,0.0,0.0,Coronavirus
Others,2020-02-13,7,2,2020,43.0,0.0,0.0,Coronavirus
Others,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Others,2020-02-15,7,2,2020,67.0,0.0,0.0,Coronavirus
Others,2020-02-16,7,2,2020,70.0,0.0,0.0,Coronavirus
Others,2020-02-17,8,2,2020,99.0,0.0,0.0,Coronavirus
Others,2020-02-18,8,2,2020,88.0,0.0,0.0,Coronavirus
Others,2020-02-19,8,2,2020,79.0,0.0,1.0,Coronavirus
Others,2020-02-20,8,2,2020,13.0,2.0,0.0,Coronavirus
Others,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
Others,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Others,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Others,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
Others,2020-02-26,9,2,2020,14.0,1.0,10.0,Coronavirus
Others,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Others,2020-02-28,9,2,2020,0.0,2.0,0.0,Coronavirus
Others,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Others,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Others,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Others,2020-03-03,10,3,2020,1.0,0.0,0.0,Coronavirus
Pakistan,2020-02-26,9,2,2020,2.0,0.0,0.0,Coronavirus
Pakistan,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Pakistan,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Pakistan,2020-02-29,9,2,2020,2.0,0.0,0.0,Coronavirus
Pakistan,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Pakistan,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Pakistan,2020-03-03,10,3,2020,1.0,0.0,0.0,Coronavirus
Philippines,2020-01-23,4,1,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-01-30,5,1,2020,1.0,0.0,0.0,Coronavirus
Philippines,2020-01-31,5,1,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-01,5,2,2020,1.0,1.0,0.0,Coronavirus
Philippines,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-04,6,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-06,6,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-07,6,2,2020,1.0,0.0,0.0,Coronavirus
Philippines,2020-02-08,6,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-10,7,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-11,7,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-12,7,2,2020,0.0,0.0,1.0,Coronavirus
Philippines,2020-02-13,7,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-16,7,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Philippines,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Portugal,2020-03-02,10,3,2020,2.0,0.0,0.0,Coronavirus
Portugal,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Qatar,2020-02-29,9,2,2020,1.0,0.0,0.0,Coronavirus
Qatar,2020-03-01,9,3,2020,2.0,0.0,0.0,Coronavirus
Qatar,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Qatar,2020-03-03,10,3,2020,4.0,0.0,0.0,Coronavirus
Romania,2020-02-26,9,2,2020,1.0,0.0,0.0,Coronavirus
Romania,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Romania,2020-02-28,9,2,2020,2.0,0.0,0.0,Coronavirus
Romania,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Romania,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Romania,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Romania,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-01-31,5,1,2020,2.0,0.0,0.0,Coronavirus
Russia,2020-02-01,5,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-04,6,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-06,6,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-08,6,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-10,7,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-11,7,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-12,7,2,2020,0.0,0.0,2.0,Coronavirus
Russia,2020-02-13,7,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-16,7,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Russia,2020-03-02,10,3,2020,1.0,0.0,0.0,Coronavirus
Russia,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
San Marino,2020-02-27,9,2,2020,1.0,0.0,0.0,Coronavirus
San Marino,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
San Marino,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
San Marino,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
San Marino,2020-03-02,10,3,2020,7.0,0.0,0.0,Coronavirus
San Marino,2020-03-03,10,3,2020,2.0,1.0,0.0,Coronavirus
Saudi Arabia,2020-03-02,10,3,2020,1.0,0.0,0.0,Coronavirus
Saudi Arabia,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Senegal,2020-03-02,10,3,2020,1.0,0.0,0.0,Coronavirus
Senegal,2020-03-03,10,3,2020,1.0,0.0,0.0,Coronavirus
Singapore,2020-01-23,4,1,2020,1.0,0.0,0.0,Coronavirus
Singapore,2020-01-24,4,1,2020,2.0,0.0,0.0,Coronavirus
Singapore,2020-01-25,4,1,2020,0.0,0.0,0.0,Coronavirus
Singapore,2020-01-26,4,1,2020,1.0,0.0,0.0,Coronavirus
