,Date,Country,Cases,Deaths,Recovered,week_number,month,year
182,2015-08-12,Guinea,3792.0,2524,1268,33,8,2015
183,2015-08-13,Guinea,3792.0,2524,1268,33,8,2015
184,2015-08-14,Guinea,3792.0,2524,1268,33,8,2015
185,2015-08-17,Guinea,3792.0,2524,1268,34,8,2015
186,2015-08-18,Guinea,3792.0,2524,1268,34,8,2015
187,2015-08-19,Guinea,3792.0,2524,1268,34,8,2015
188,2015-08-20,Guinea,3792.0,2526,1266,34,8,2015
189,2015-08-21,Guinea,3795.0,2526,1269,34,8,2015
190,2015-08-24,Guinea,3795.0,2527,1268,35,8,2015
191,2015-08-25,Guinea,3795.0,2527,1268,35,8,2015
192,2015-08-26,Guinea,3795.0,2527,1268,35,8,2015
193,2015-08-27,Guinea,3797.0,2528,1269,35,8,2015
194,2015-08-28,Guinea,3797.0,2528,1269,35,8,2015
195,2015-08-31,Guinea,3797.0,2528,1269,36,8,2015
196,2015-09-01,Guinea,3797.0,2529,1268,36,9,2015
197,2015-09-02,Guinea,3797.0,2529,1268,36,9,2015
198,2015-09-03,Guinea,3797.0,2529,1268,36,9,2015
199,2015-09-04,Guinea,3797.0,2529,1268,36,9,2015
200,2015-09-07,Guinea,3797.0,2530,1267,37,9,2015
201,2015-09-08,Guinea,3797.0,2530,1267,37,9,2015
202,2015-09-09,Guinea,3797.0,2530,1267,37,9,2015
203,2015-09-10,Guinea,3797.0,2530,1267,37,9,2015
204,2015-09-11,Guinea,3797.0,2530,1267,37,9,2015
205,2015-09-14,Guinea,3797.0,2530,1267,38,9,2015
206,2015-09-15,Guinea,3797.0,2530,1267,38,9,2015
207,2015-09-16,Guinea,3797.0,2530,1267,38,9,2015
208,2015-09-17,Guinea,3797.0,2530,1267,38,9,2015
209,2015-09-18,Guinea,3797.0,2531,1266,38,9,2015
210,2015-09-21,Guinea,3797.0,2532,1265,39,9,2015
211,2015-09-22,Guinea,3800.0,2532,1268,39,9,2015
212,2015-09-23,Guinea,3800.0,2532,1268,39,9,2015
213,2015-09-24,Guinea,3801.0,2533,1268,39,9,2015
214,2015-09-25,Guinea,3803.0,2533,1270,39,9,2015
215,2015-09-28,Guinea,3805.0,2533,1272,40,9,2015
216,2015-09-29,Guinea,3805.0,2533,1272,40,9,2015
217,2015-09-30,Guinea,3805.0,2533,1272,40,9,2015
218,2015-10-01,Guinea,3808.0,2533,1275,40,10,2015
219,2015-10-02,Guinea,3808.0,2533,1275,40,10,2015
220,2015-10-05,Guinea,3808.0,2534,1274,41,10,2015
221,2015-10-06,Guinea,3808.0,2534,1274,41,10,2015
222,2015-10-07,Guinea,3808.0,2534,1274,41,10,2015
223,2015-10-08,Guinea,3808.0,2534,1274,41,10,2015
224,2015-10-09,Guinea,3808.0,2534,1274,41,10,2015
225,2015-10-13,Guinea,3808.0,2534,1274,42,10,2015
226,2015-10-15,Guinea,3808.0,2534,1274,42,10,2015
227,2015-10-16,Guinea,3808.0,2535,1273,42,10,2015
228,2015-10-20,Guinea,3808.0,2535,1273,43,10,2015
229,2015-10-22,Guinea,3808.0,2535,1273,43,10,2015
230,2015-10-23,Guinea,3808.0,2535,1273,43,10,2015
231,2015-10-26,Guinea,3808.0,2535,1273,44,10,2015
232,2015-10-27,Guinea,3808.0,2535,1273,44,10,2015
233,2015-10-29,Guinea,3808.0,2536,1272,44,10,2015
234,2015-10-30,Guinea,3808.0,2536,1272,44,10,2015
235,2015-11-03,Guinea,3810.0,2536,1274,45,11,2015
236,2015-11-05,Guinea,3810.0,2536,1274,45,11,2015
237,2015-11-06,Guinea,3810.0,2536,1274,45,11,2015
238,2015-11-10,Guinea,3810.0,2536,1274,46,11,2015
239,2015-11-11,Guinea,3810.0,2536,1274,46,11,2015
240,2015-11-12,Guinea,3810.0,2536,1274,46,11,2015
241,2015-11-16,Guinea,3810.0,2536,1274,47,11,2015
242,2015-11-17,Guinea,3810.0,2536,1274,47,11,2015
243,2015-11-20,Guinea,3810.0,2536,1274,47,11,2015
244,2015-11-24,Guinea,3810.0,2536,1274,48,11,2015
245,2015-11-26,Guinea,3810.0,2536,1274,48,11,2015
246,2015-12-01,Guinea,3810.0,2536,1274,49,12,2015
247,2015-12-02,Guinea,3810.0,2536,1274,49,12,2015
248,2015-12-03,Guinea,3810.0,2536,1274,49,12,2015
249,2015-12-09,Guinea,3810.0,2536,1274,50,12,2015
250,2015-12-10,Guinea,3810.0,2536,1274,50,12,2015
251,2015-12-11,Guinea,3810.0,2536,1274,50,12,2015
252,2015-12-15,Guinea,3810.0,2536,1274,51,12,2015
253,2015-12-16,Guinea,3810.0,2536,1274,51,12,2015
254,2015-12-17,Guinea,3810.0,2536,1274,51,12,2015
255,2015-12-22,Guinea,3810.0,2536,1274,52,12,2015
256,2015-12-23,Guinea,3810.0,2536,1274,52,12,2015
257,2015-12-29,Guinea,3810.0,2536,1274,53,12,2015
258,2016-03-23,Guinea,3810.0,2536,1274,12,3,2016
259,2015-05-14,Italy,1.0,0,1,20,5,2015
260,2015-05-15,Italy,1.0,0,1,20,5,2015
261,2015-05-18,Italy,1.0,0,1,21,5,2015
262,2015-05-19,Italy,1.0,0,1,21,5,2015
263,2015-05-20,Italy,1.0,0,1,21,5,2015
264,2015-05-21,Italy,1.0,0,1,21,5,2015
265,2015-05-22,Italy,1.0,0,1,21,5,2015
266,2015-05-25,Italy,1.0,0,1,22,5,2015
267,2015-05-26,Italy,1.0,0,1,22,5,2015
268,2015-05-27,Italy,1.0,0,1,22,5,2015
269,2015-05-28,Italy,1.0,0,1,22,5,2015
270,2015-05-29,Italy,1.0,0,1,22,5,2015
271,2015-06-01,Italy,1.0,0,1,23,6,2015
272,2015-06-02,Italy,1.0,0,1,23,6,2015
273,2015-06-03,Italy,1.0,0,1,23,6,2015
274,2015-06-04,Italy,1.0,0,1,23,6,2015
275,2015-06-05,Italy,1.0,0,1,23,6,2015
276,2015-06-08,Italy,1.0,0,1,24,6,2015
277,2015-06-09,Italy,1.0,0,1,24,6,2015
278,2015-06-10,Italy,1.0,0,1,24,6,2015
279,2015-06-11,Italy,1.0,0,1,24,6,2015
280,2015-06-12,Italy,1.0,0,1,24,6,2015
281,2015-06-15,Italy,1.0,0,1,25,6,2015
282,2015-06-16,Italy,1.0,0,1,25,6,2015
283,2015-06-17,Italy,1.0,0,1,25,6,2015
284,2015-06-18,Italy,1.0,0,1,25,6,2015
285,2015-06-19,Italy,1.0,0,1,25,6,2015
286,2015-06-22,Italy,1.0,0,1,26,6,2015
287,2015-06-23,Italy,1.0,0,1,26,6,2015
288,2015-06-24,Italy,1.0,0,1,26,6,2015
289,2015-06-25,Italy,1.0,0,1,26,6,2015
290,2015-06-26,Italy,1.0,0,1,26,6,2015
291,2015-06-29,Italy,1.0,0,1,27,6,2015
292,2015-06-30,Italy,1.0,0,1,27,6,2015
293,2015-07-01,Italy,1.0,0,1,27,7,2015
294,2015-07-02,Italy,1.0,0,1,27,7,2015
295,2015-07-03,Italy,1.0,0,1,27,7,2015
296,2015-07-06,Italy,1.0,0,1,28,7,2015
297,2015-07-07,Italy,1.0,0,1,28,7,2015
298,2015-07-08,Italy,1.0,0,1,28,7,2015
299,2015-07-09,Italy,1.0,0,1,28,7,2015
300,2015-07-10,Italy,1.0,0,1,28,7,2015
301,2015-07-13,Italy,1.0,0,1,29,7,2015
302,2015-07-14,Italy,1.0,0,1,29,7,2015
303,2015-07-15,Italy,1.0,0,1,29,7,2015
304,2015-07-16,Italy,1.0,0,1,29,7,2015
305,2015-07-17,Italy,1.0,0,1,29,7,2015
306,2015-07-20,Italy,1.0,0,1,30,7,2015
307,2015-07-21,Italy,1.0,0,1,30,7,2015
308,2015-07-22,Italy,1.0,0,1,30,7,2015
309,2015-07-23,Italy,1.0,0,1,30,7,2015
310,2015-07-24,Italy,1.0,0,1,30,7,2015
311,2015-07-27,Italy,1.0,0,1,31,7,2015
312,2015-07-28,Italy,1.0,0,1,31,7,2015
313,2015-07-29,Italy,1.0,0,1,31,7,2015
314,2015-07-30,Italy,1.0,0,1,31,7,2015
315,2015-07-31,Italy,1.0,0,1,31,7,2015
316,2015-08-03,Italy,1.0,0,1,32,8,2015
317,2015-08-04,Italy,1.0,0,1,32,8,2015
318,2015-08-05,Italy,1.0,0,1,32,8,2015
319,2015-08-06,Italy,1.0,0,1,32,8,2015
320,2015-08-07,Italy,1.0,0,1,32,8,2015
321,2015-08-10,Italy,1.0,0,1,33,8,2015
322,2015-08-11,Italy,1.0,0,1,33,8,2015
323,2015-08-12,Italy,1.0,0,1,33,8,2015
324,2015-08-13,Italy,1.0,0,1,33,8,2015
325,2015-08-14,Italy,1.0,0,1,33,8,2015
326,2015-08-17,Italy,1.0,0,1,34,8,2015
327,2015-08-18,Italy,1.0,0,1,34,8,2015
328,2015-08-19,Italy,1.0,0,1,34,8,2015
329,2015-08-20,Italy,1.0,0,1,34,8,2015
330,2015-08-21,Italy,1.0,0,1,34,8,2015
331,2015-08-24,Italy,1.0,0,1,35,8,2015
332,2015-08-25,Italy,1.0,0,1,35,8,2015
333,2015-08-26,Italy,1.0,0,1,35,8,2015
334,2015-08-27,Italy,1.0,0,1,35,8,2015
335,2015-08-28,Italy,1.0,0,1,35,8,2015
336,2015-08-31,Italy,1.0,0,1,36,8,2015
337,2015-09-01,Italy,1.0,0,1,36,9,2015
338,2015-09-02,Italy,1.0,0,1,36,9,2015
339,2015-09-03,Italy,1.0,0,1,36,9,2015
340,2015-09-04,Italy,1.0,0,1,36,9,2015
341,2015-09-07,Italy,1.0,0,1,37,9,2015
342,2015-09-08,Italy,1.0,0,1,37,9,2015
343,2015-09-09,Italy,1.0,0,1,37,9,2015
344,2015-09-10,Italy,1.0,0,1,37,9,2015
345,2015-09-11,Italy,1.0,0,1,37,9,2015
346,2015-09-14,Italy,1.0,0,1,38,9,2015
347,2015-09-15,Italy,1.0,0,1,38,9,2015
348,2015-09-16,Italy,1.0,0,1,38,9,2015
349,2015-09-17,Italy,1.0,0,1,38,9,2015
350,2015-09-18,Italy,1.0,0,1,38,9,2015
351,2015-09-21,Italy,1.0,0,1,39,9,2015
352,2015-09-22,Italy,1.0,0,1,39,9,2015
353,2015-09-23,Italy,1.0,0,1,39,9,2015
354,2015-09-24,Italy,1.0,0,1,39,9,2015
355,2015-09-25,Italy,1.0,0,1,39,9,2015
356,2015-09-28,Italy,1.0,0,1,40,9,2015
357,2015-09-29,Italy,1.0,0,1,40,9,2015
358,2015-09-30,Italy,1.0,0,1,40,9,2015
359,2015-10-01,Italy,1.0,0,1,40,10,2015
360,2015-10-02,Italy,1.0,0,1,40,10,2015
361,2015-10-05,Italy,1.0,0,1,41,10,2015
362,2015-10-06,Italy,1.0,0,1,41,10,2015
363,2015-10-07,Italy,1.0,0,1,41,10,2015
364,2015-10-08,Italy,1.0,0,1,41,10,2015
365,2015-10-09,Italy,1.0,0,1,41,10,2015
366,2015-10-13,Italy,1.0,0,1,42,10,2015
367,2015-10-15,Italy,1.0,0,1,42,10,2015
368,2015-10-16,Italy,1.0,0,1,42,10,2015
369,2015-10-20,Italy,1.0,0,1,43,10,2015
